frame,time_seconds,track_id,u,v,bbox_x1,bbox_y1,bbox_x2,bbox_y2,score
2137,35.616667,0,1155.77,1086.32,1075.95,630.90,1235.58,1086.32,0.900
2138,35.633333,0,1161.56,1086.66,1077.67,630.30,1245.44,1086.66,0.904
2139,35.650000,0,1166.54,1084.45,1078.34,633.41,1254.74,1084.45,0.901
2140,35.666667,0,1172.15,1081.17,1078.84,631.60,1265.47,1081.17,0.912
2141,35.683333,0,1177.12,1074.70,1079.87,630.73,1274.37,1074.70,0.919
2142,35.700000,0,1181.77,1074.42,1078.59,630.68,1284.96,1074.42,0.902
2143,35.716667,0,1185.79,1078.16,1078.08,631.37,1293.50,1078.16,0.914
2144,35.733333,0,1190.40,1074.65,1078.33,631.38,1302.46,1074.65,0.914
2145,35.750000,0,1193.02,1075.74,1076.12,631.52,1309.92,1075.74,0.923
2146,35.766667,0,1197.34,1072.81,1077.13,629.20,1317.55,1072.81,0.922
2147,35.783333,0,1201.71,1075.00,1077.33,629.04,1326.09,1075.00,0.920
2148,35.800000,0,1204.70,1073.76,1078.10,627.38,1331.31,1073.76,0.930
2149,35.816667,0,1207.73,1072.42,1078.09,625.66,1337.38,1072.42,0.923
2150,35.833333,0,1210.96,1073.10,1080.16,626.53,1341.77,1073.10,0.926
2151,35.850000,0,1214.37,1071.96,1081.31,625.87,1347.43,1071.96,0.925
2152,35.866667,0,1215.66,1067.98,1082.03,624.64,1349.28,1067.98,0.926
2153,35.883333,0,1216.24,1064.02,1083.09,621.35,1349.39,1064.02,0.922
2154,35.900000,0,1216.31,1063.05,1083.83,620.47,1348.79,1063.05,0.922
2155,35.916667,0,1218.52,1065.71,1088.24,620.63,1348.80,1065.71,0.917
2156,35.933333,0,1223.53,1064.34,1099.01,621.06,1348.05,1064.34,0.911
2157,35.950000,0,1225.34,1062.93,1103.60,619.85,1347.09,1062.93,0.903
2158,35.966667,0,1229.90,1061.63,1114.63,619.96,1345.18,1061.63,0.905
2159,35.983333,0,1234.92,1060.14,1125.90,618.64,1343.94,1060.14,0.896
2160,36.000000,0,1236.35,1058.70,1132.55,618.62,1340.14,1058.70,0.899
2161,36.016667,0,1239.22,1058.82,1142.43,617.51,1336.02,1058.82,0.896
2162,36.033333,0,1240.72,1059.36,1149.92,617.91,1331.51,1059.36,0.894
2163,36.050000,0,1242.38,1058.17,1158.97,615.77,1325.79,1058.17,0.889
2164,36.066667,0,1247.05,1057.62,1170.57,615.11,1323.52,1057.62,0.881
2165,36.083333,0,1253.34,1060.25,1181.02,615.44,1325.66,1060.25,0.877
2166,36.100000,0,1262.51,1060.11,1193.34,617.21,1331.68,1060.11,0.860
2167,36.116667,0,1271.27,1061.39,1205.91,617.02,1336.63,1061.39,0.870
2168,36.133333,0,1280.75,1062.11,1216.60,614.32,1344.91,1062.11,0.875
2169,36.150000,0,1284.92,1059.43,1218.78,615.13,1351.07,1059.43,0.872
2170,36.166667,0,1289.59,1059.23,1219.22,614.98,1359.96,1059.23,0.867
2171,36.183333,0,1294.69,1059.83,1221.60,614.70,1367.78,1059.83,0.870
2172,36.200000,0,1298.06,1058.99,1223.25,617.03,1372.86,1058.99,0.883
2173,36.216667,0,1301.23,1060.94,1222.80,617.20,1379.66,1060.94,0.886
2174,36.233333,0,1307.14,1061.89,1222.29,621.04,1391.98,1061.89,0.880
2175,36.250000,0,1311.74,1062.80,1220.96,620.21,1402.52,1062.80,0.876
2176,36.266667,0,1318.06,1063.45,1220.39,621.00,1415.73,1063.45,0.880
2177,36.283333,0,1324.04,1063.44,1220.37,621.55,1427.72,1063.44,0.890
2178,36.300000,0,1329.11,1063.08,1220.38,624.58,1437.84,1063.08,0.902
2179,36.316667,0,1332.83,1063.09,1219.74,626.27,1445.91,1063.09,0.904
2180,36.333333,0,1335.16,1064.13,1218.78,626.16,1451.53,1064.13,0.911
2181,36.350000,0,1336.83,1064.85,1218.44,626.47,1455.23,1064.85,0.915
2182,36.366667,0,1338.81,1063.67,1219.74,627.10,1457.88,1063.67,0.909
2183,36.383333,0,1339.56,1064.65,1220.55,629.13,1458.57,1064.65,0.902
2184,36.400000,0,1343.19,1064.50,1222.64,628.34,1463.75,1064.50,0.901
2185,36.416667,0,1343.21,1065.15,1223.04,626.53,1463.37,1065.15,0.896
2186,36.433333,0,1342.88,1064.36,1222.39,626.14,1463.37,1064.36,0.910
2187,36.450000,0,1344.66,1063.97,1227.00,624.77,1462.33,1063.97,0.909
2188,36.466667,0,1346.45,1063.26,1229.21,623.09,1463.69,1063.26,0.911
2189,36.483333,0,1347.47,1063.34,1228.73,622.77,1466.20,1063.34,0.910
2190,36.500000,0,1352.63,1062.83,1237.54,622.60,1467.72,1062.83,0.912
2191,36.516667,0,1357.33,1065.46,1245.14,620.83,1469.53,1065.46,0.892
2192,36.533333,0,1364.19,1065.27,1256.73,619.23,1471.64,1065.27,0.891
2193,36.550000,0,1368.04,1065.64,1263.22,619.53,1472.86,1065.64,0.902
2194,36.566667,0,1374.47,1064.07,1273.13,618.10,1475.81,1064.07,0.906
2195,36.583333,0,1379.16,1064.28,1281.87,618.00,1476.44,1064.28,0.898
2196,36.600000,0,1384.00,1064.39,1290.89,613.94,1477.12,1064.39,0.889
2197,36.616667,0,1389.71,1064.59,1301.40,612.16,1478.02,1064.59,0.890
2198,36.633333,0,1396.44,1065.46,1312.37,613.61,1480.52,1065.46,0.879
2199,36.650000,0,1404.25,1065.15,1323.51,614.15,1485.00,1065.15,0.868
2200,36.666667,0,1413.83,1066.51,1336.06,615.74,1491.61,1066.51,0.866
2201,36.683333,0,1427.09,1066.06,1349.34,611.41,1504.85,1066.06,0.855
2202,36.700000,0,1439.82,1067.52,1364.67,614.84,1514.98,1067.52,0.878
2203,36.716667,0,1450.27,1067.51,1373.66,614.26,1526.89,1067.51,0.891
2204,36.733333,0,1461.15,1068.90,1382.80,613.99,1539.50,1068.90,0.894
2205,36.750000,0,1469.39,1060.20,1384.99,614.56,1553.79,1060.20,0.893
2206,36.766667,0,1474.98,1060.42,1387.10,616.38,1562.85,1060.42,0.902
2207,36.783333,0,1479.90,1069.34,1384.79,617.11,1575.01,1069.34,0.898
2208,36.800000,0,1485.15,1067.13,1384.68,617.94,1585.62,1067.13,0.905
2209,36.816667,0,1489.36,1068.57,1383.94,619.01,1594.78,1068.57,0.915
2210,36.833333,0,1493.07,1069.60,1383.74,621.79,1602.40,1069.60,0.921
2211,36.850000,0,1496.36,1071.96,1381.67,624.14,1611.06,1071.96,0.932
2212,36.866667,0,1497.67,1071.88,1377.60,628.10,1617.74,1071.88,0.934
2213,36.883333,0,1499.66,1072.38,1376.12,628.87,1623.19,1072.38,0.912
2214,36.900000,0,1502.28,1071.98,1374.39,628.34,1630.17,1071.98,0.915
2215,36.916667,0,1505.82,1070.95,1375.23,625.69,1636.41,1070.95,0.915
2216,36.933333,0,1509.45,1070.34,1375.10,627.26,1643.80,1070.34,0.923
2217,36.950000,0,1511.80,1072.07,1374.54,629.07,1649.05,1072.07,0.926
2218,36.966667,0,1514.91,1072.04,1376.55,630.15,1653.27,1072.04,0.931
2219,36.983333,0,1518.54,1070.87,1378.28,631.48,1658.81,1070.87,0.924
2220,37.000000,0,1520.91,1072.13,1381.43,631.63,1660.40,1072.13,0.921
2221,37.016667,0,1522.41,1072.13,1381.33,632.32,1663.49,1072.13,0.917
2222,37.033333,0,1523.57,1071.08,1382.58,632.42,1664.56,1071.08,0.919
2223,37.050000,0,1523.09,1069.23,1381.66,634.29,1664.52,1069.23,0.916
2224,37.066667,0,1524.65,1069.38,1384.08,635.64,1665.22,1069.38,0.925
2225,37.083333,0,1524.16,1072.63,1385.15,637.88,1663.16,1072.63,0.911
2226,37.100000,0,1527.07,1073.88,1390.22,638.94,1663.93,1073.88,0.926
2227,37.116667,0,1531.80,1074.41,1400.76,637.05,1662.84,1074.41,0.925
2228,37.133333,0,1536.59,1073.99,1412.20,639.72,1660.98,1073.99,0.913
2229,37.150000,0,1540.39,1073.50,1421.80,635.12,1658.98,1073.50,0.902
2230,37.166667,0,1542.99,1073.01,1428.35,632.62,1657.64,1073.01,0.892
2231,37.183333,0,1548.04,1073.21,1440.23,629.43,1655.85,1073.21,0.896
2232,37.200000,0,1551.41,1070.44,1451.22,628.60,1651.60,1070.44,0.889
2233,37.216667,0,1555.53,1070.21,1461.42,627.40,1649.64,1070.21,0.877
2234,37.233333,0,1558.85,1069.96,1469.84,628.18,1647.86,1069.96,0.881
2235,37.250000,0,1563.72,1068.44,1479.75,626.39,1647.70,1068.44,0.878
2236,37.266667,0,1572.42,1067.30,1495.41,623.26,1649.42,1067.30,0.878
2237,37.283333,0,1582.38,1067.78,1509.11,623.83,1655.65,1067.78,0.865
2238,37.300000,0,1592.78,1069.10,1521.90,620.24,1663.66,1069.10,0.845
2239,37.316667,0,1604.38,1068.34,1535.65,617.53,1673.11,1068.34,0.839
2240,37.333333,0,1610.64,1070.14,1541.50,618.36,1679.78,1070.14,0.844
2241,37.350000,0,1618.34,1070.53,1546.22,617.58,1690.46,1070.53,0.845
2242,37.366667,0,1621.94,1068.94,1547.17,618.68,1696.71,1068.94,0.857
2243,37.383333,0,1621.48,1068.90,1544.92,619.27,1698.04,1068.90,0.865
2244,37.400000,0,1624.67,1066.34,1545.18,618.67,1704.17,1066.34,0.859
2245,37.416667,0,1626.42,1065.42,1542.07,618.51,1710.76,1065.42,0.876
2246,37.433333,0,1632.76,1068.24,1543.66,621.52,1721.86,1068.24,0.884
2247,37.450000,0,1640.23,1066.84,1544.83,621.31,1735.63,1066.84,0.884
2248,37.466667,0,1648.23,1066.74,1546.57,625.20,1749.89,1066.74,0.889
2249,37.483333,0,1652.96,1065.46,1545.69,625.73,1760.24,1065.46,0.900
2250,37.500000,0,1657.00,1064.27,1545.77,625.84,1768.24,1064.27,0.899
2251,37.516667,0,1661.05,1062.75,1545.62,627.24,1776.48,1062.75,0.894
2252,37.533333,0,1662.96,1060.40,1543.13,624.06,1782.79,1060.40,0.912
2253,37.550000,0,1665.23,1060.19,1542.89,625.42,1787.57,1060.19,0.915
2254,37.566667,0,1667.32,1059.28,1542.46,625.82,1792.18,1059.28,0.914
2255,37.583333,0,1667.46,1059.08,1541.75,623.58,1793.16,1059.08,0.911
2256,37.600000,0,1668.90,1057.90,1543.39,623.51,1794.41,1057.90,0.916
2257,37.616667,0,1671.14,1054.90,1544.57,619.84,1797.70,1054.90,0.916
2258,37.633333,0,1673.80,1053.17,1547.66,618.81,1799.95,1053.17,0.914
2259,37.650000,0,1675.82,1052.07,1548.79,619.68,1802.85,1052.07,0.917
2260,37.666667,0,1676.51,1051.58,1549.78,616.43,1803.23,1051.58,0.923
2261,37.683333,0,1677.28,1050.04,1551.93,615.01,1802.62,1050.04,0.908
2262,37.700000,0,1677.41,1049.42,1554.62,612.61,1800.19,1049.42,0.907
2263,37.716667,0,1678.14,1048.22,1557.99,613.21,1798.30,1048.22,0.897
2264,37.733333,0,1680.73,1048.54,1562.64,610.24,1798.81,1048.54,0.922
2265,37.750000,0,1683.54,1048.52,1569.34,607.65,1797.74,1048.52,0.897
2266,37.766667,0,1688.33,1048.15,1576.36,606.88,1800.30,1048.15,0.886
2267,37.783333,0,1694.89,1044.03,1586.62,604.50,1803.15,1044.03,0.894
2268,37.800000,0,1701.24,1039.93,1595.26,603.39,1807.21,1039.93,0.895
2269,37.816667,0,1710.29,1040.09,1608.33,599.80,1812.24,1040.09,0.898
2270,37.833333,0,1714.80,1039.65,1616.21,597.69,1813.39,1039.65,0.901
2271,37.850000,0,1724.08,1040.67,1627.87,596.01,1820.28,1040.67,0.900
2272,37.866667,0,1732.19,1040.62,1636.34,594.76,1828.03,1040.62,0.912
2273,37.883333,0,1743.55,1040.01,1647.36,592.80,1839.73,1040.01,0.903
2274,37.900000,0,1754.65,1038.80,1659.52,592.48,1849.78,1038.80,0.902
2275,37.916667,0,1766.77,1040.13,1671.81,593.94,1861.74,1040.13,0.895
2276,37.933333,0,1773.88,1039.23,1674.81,592.68,1872.95,1039.23,0.906
2277,37.950000,0,1796.09,1040.11,1705.77,591.74,1886.41,1040.11,0.866
2278,37.966667,0,1806.85,1039.48,1717.24,591.96,1896.47,1039.48,0.909
2279,37.983333,0,1814.57,1040.34,1719.91,589.93,1909.23,1040.34,0.910
2280,38.000000,0,1819.03,1041.71,1722.00,588.69,1916.07,1041.71,0.910
2281,38.016667,0,1821.63,1040.69,1724.65,590.74,1918.62,1040.69,0.902
2282,38.033333,0,1822.94,1037.67,1725.95,590.90,1919.92,1037.67,0.893
2283,38.050000,0,1824.48,1037.91,1729.97,591.59,1918.99,1037.91,0.878
2284,38.066667,0,1825.61,1036.18,1732.36,592.33,1918.87,1036.18,0.880
2285,38.083333,0,1825.52,1044.46,1732.20,593.58,1918.84,1044.46,0.886
2286,38.100000,0,1824.80,1041.53,1730.23,595.65,1919.37,1041.53,0.889
2287,38.116667,0,1824.40,1042.40,1729.87,597.56,1918.92,1042.40,0.904
2288,38.133333,0,1824.41,1045.29,1730.07,600.82,1918.75,1045.29,0.904
2289,38.150000,0,1824.67,1046.79,1730.55,603.77,1918.80,1046.79,0.899
2290,38.166667,0,1825.12,1048.71,1731.21,605.91,1919.02,1048.71,0.884
2291,38.183333,0,1825.47,1054.27,1731.16,607.71,1919.78,1054.27,0.874
2292,38.200000,0,1825.73,1055.02,1731.94,609.28,1919.52,1055.02,0.879
2293,38.216667,0,1825.98,1057.11,1732.36,609.43,1919.61,1057.11,0.887
2294,38.233333,0,1826.22,1058.24,1732.99,611.14,1919.45,1058.24,0.888
2295,38.250000,0,1826.40,1059.38,1733.21,612.66,1919.59,1059.38,0.885
2296,38.266667,0,1826.55,1060.95,1733.58,612.89,1919.52,1060.95,0.888
2297,38.283333,0,1827.12,1060.97,1734.80,613.61,1919.44,1060.97,0.890
2298,38.300000,0,1827.50,1062.52,1735.89,615.48,1919.10,1062.52,0.894
2299,38.316667,0,1829.99,1065.09,1740.36,617.34,1919.63,1065.09,0.889
2300,38.333333,0,1833.32,1067.07,1747.01,619.59,1919.64,1067.07,0.887
2301,38.350000,0,1833.66,1068.27,1747.71,623.08,1919.60,1068.27,0.869
2302,38.366667,0,1835.58,1067.68,1753.82,622.23,1917.34,1067.68,0.844
2303,38.383333,0,1838.31,1066.73,1759.15,622.37,1917.47,1066.73,0.857
2304,38.400000,0,1844.23,1065.13,1769.68,623.58,1918.79,1065.13,0.853
2305,38.416667,0,1847.72,1063.43,1776.69,625.98,1918.75,1063.43,0.857
2306,38.433333,0,1848.14,1062.15,1777.51,625.34,1918.77,1062.15,0.846
2307,38.450000,0,1853.15,1063.76,1787.41,625.78,1918.89,1063.76,0.860
2308,38.466667,0,1855.86,1063.00,1792.85,626.14,1918.88,1063.00,0.864
2309,38.483333,0,1856.71,1063.28,1794.52,626.31,1918.91,1063.28,0.856
2310,38.500000,0,1856.89,1062.17,1794.89,622.95,1918.90,1062.17,0.854
2311,38.516667,0,1857.32,1064.08,1795.24,622.75,1919.40,1064.08,0.843
2312,38.533333,0,1857.83,1064.41,1796.27,622.19,1919.39,1064.41,0.855
2313,38.550000,0,1857.53,1063.87,1795.71,621.89,1919.35,1063.87,0.867
2314,38.566667,0,1858.05,1063.81,1796.72,619.59,1919.37,1063.81,0.844
2315,38.583333,0,1857.68,1063.74,1796.03,617.37,1919.34,1063.74,0.853
2316,38.600000,0,1858.19,1064.78,1797.06,618.31,1919.31,1064.78,0.849
2317,38.616667,0,1858.81,1062.96,1798.27,616.93,1919.35,1062.96,0.851
2318,38.633333,0,1858.41,1061.50,1797.49,616.62,1919.33,1061.50,0.857
2319,38.650000,0,1858.14,1060.42,1796.94,616.84,1919.33,1060.42,0.861
2320,38.666667,0,1858.75,1056.34,1798.13,617.45,1919.37,1056.34,0.854
2321,38.683333,0,1859.37,1055.46,1799.85,619.45,1918.89,1055.46,0.847
2322,38.700000,0,1859.21,1054.96,1799.55,621.52,1918.88,1054.96,0.843
2323,38.716667,0,1859.96,1054.20,1801.05,622.57,1918.88,1054.20,0.851
2324,38.733333,0,1860.53,1054.60,1802.23,620.19,1918.83,1054.60,0.854
2325,38.750000,0,1861.13,1054.51,1803.42,618.20,1918.84,1054.51,0.867
2326,38.766667,0,1861.51,1053.60,1804.19,618.56,1918.82,1053.60,0.857
2327,38.783333,0,1862.40,1053.56,1805.97,628.38,1918.82,1053.56,0.831
2328,38.800000,0,1863.33,1053.01,1807.20,627.17,1919.46,1053.01,0.833
2329,38.816667,0,1864.21,1051.85,1808.99,630.96,1919.43,1051.85,0.856
2330,38.833333,0,1866.18,1051.59,1813.45,620.02,1918.91,1051.59,0.855
2331,38.850000,0,1865.26,1050.95,1811.17,620.47,1919.34,1050.95,0.845
2332,38.866667,0,1866.16,1049.78,1813.41,615.80,1918.92,1049.78,0.819
2333,38.883333,0,1870.16,1047.76,1820.91,612.64,1919.41,1047.76,0.829
2334,38.900000,0,1874.12,1045.44,1828.82,614.99,1919.42,1045.44,0.842
2335,38.916667,0,1873.49,1043.91,1828.04,615.66,1918.94,1043.91,0.847
2336,38.933333,0,1870.96,1041.84,1822.97,617.68,1918.96,1041.84,0.857
2337,38.950000,0,1870.12,1041.26,1820.79,614.76,1919.44,1041.26,0.885
2338,38.966667,0,1868.44,1038.43,1817.46,614.69,1919.42,1038.43,0.888
2339,38.983333,0,1866.73,1035.98,1813.97,615.72,1919.48,1035.98,0.888
2340,39.000000,0,1866.28,1035.87,1813.08,615.40,1919.49,1035.87,0.887
2341,39.016667,0,1865.56,1032.47,1811.66,614.45,1919.46,1032.47,0.884
2342,39.033333,0,1865.40,1030.80,1811.34,614.67,1919.46,1030.80,0.890
2343,39.050000,0,1865.21,1020.38,1810.97,614.55,1919.45,1020.38,0.885
2344,39.066667,0,1864.99,1019.26,1810.52,614.46,1919.46,1019.26,0.889
2345,39.083333,0,1864.74,1020.96,1810.04,614.42,1919.45,1020.96,0.892
2346,39.100000,0,1864.01,1020.93,1808.60,614.44,1919.43,1020.93,0.897
2347,39.116667,0,1863.00,1020.16,1806.58,613.82,1919.42,1020.16,0.898
2348,39.133333,0,1862.86,1021.92,1806.31,614.36,1919.41,1021.92,0.901
2349,39.150000,0,1863.01,1023.26,1806.60,614.00,1919.42,1023.26,0.902
2350,39.166667,0,1863.19,1022.35,1806.96,613.99,1919.42,1022.35,0.896
2351,39.183333,0,1863.57,1020.03,1807.71,612.73,1919.43,1020.03,0.894
2352,39.200000,0,1865.16,1018.04,1810.88,612.73,1919.43,1018.04,0.887
2353,39.216667,0,1866.01,1016.78,1812.59,612.64,1919.42,1016.78,0.881
2354,39.233333,0,1867.57,1017.73,1815.72,612.54,1919.43,1017.73,0.875
2355,39.250000,0,1868.20,1018.07,1816.98,612.28,1919.42,1018.07,0.865
2356,39.266667,0,1869.31,1017.88,1819.20,609.11,1919.43,1017.88,0.869
2357,39.283333,0,1870.69,1015.63,1821.94,608.35,1919.44,1015.63,0.866
2358,39.300000,0,1872.45,1015.67,1825.48,605.97,1919.41,1015.67,0.857
2359,39.316667,0,1874.35,1016.26,1829.32,604.60,1919.39,1016.26,0.835
2360,39.333333,0,1875.10,1015.24,1831.16,602.89,1919.05,1015.24,0.829
2361,39.350000,0,1875.92,1013.40,1832.80,605.66,1919.05,1013.40,0.820
2362,39.366667,0,1876.40,1015.58,1833.31,612.02,1919.48,1015.58,0.815
2363,39.383333,0,1876.24,1015.51,1832.97,613.09,1919.51,1015.51,0.817
2364,39.400000,0,1875.62,1021.21,1831.78,609.76,1919.46,1021.21,0.813
2365,39.416667,0,1875.47,1020.81,1831.49,611.03,1919.46,1020.81,0.815
2366,39.433333,0,1874.57,1021.15,1829.70,613.99,1919.43,1021.15,0.814
2367,39.450000,0,1874.03,1022.60,1828.63,619.91,1919.42,1022.60,0.813
2368,39.466667,0,1873.63,1023.70,1827.84,619.68,1919.42,1023.70,0.821
2369,39.483333,0,1872.57,1021.75,1825.72,618.59,1919.42,1021.75,0.834
2370,39.500000,0,1870.19,1015.96,1820.98,611.77,1919.41,1015.96,0.847
2371,39.516667,0,1868.36,1020.36,1817.31,612.78,1919.41,1020.36,0.857
2372,39.533333,0,1866.03,1020.51,1812.67,609.12,1919.39,1020.51,0.856
2373,39.550000,0,1864.20,1020.83,1809.06,607.44,1919.35,1020.83,0.846
2374,39.566667,0,1860.84,1017.37,1802.31,608.50,1919.36,1017.37,0.855
2375,39.583333,0,1858.84,1015.76,1798.71,606.24,1918.97,1015.76,0.861
2376,39.600000,0,1855.27,1007.19,1791.51,603.85,1919.03,1007.19,0.864
2377,39.616667,0,1854.23,1005.67,1789.41,601.88,1919.05,1005.67,0.866
2378,39.633333,0,1850.55,1004.23,1782.06,600.28,1919.04,1004.23,0.872
2379,39.650000,0,1846.38,1003.26,1773.74,599.17,1919.02,1003.26,0.876
2380,39.666667,0,1844.38,1005.29,1769.13,601.72,1919.63,1005.29,0.875
2381,39.683333,0,1842.62,1007.10,1765.59,601.36,1919.65,1007.10,0.873
2382,39.700000,0,1837.62,1008.72,1755.82,602.12,1919.42,1008.72,0.881
2383,39.716667,0,1834.79,1009.28,1750.14,601.56,1919.44,1009.28,0.889
2384,39.733333,0,1834.76,1009.03,1750.14,599.74,1919.37,1009.03,0.903
2385,39.750000,0,1830.19,1010.48,1741.01,600.05,1919.38,1010.48,0.894
2386,39.766667,0,1828.61,1004.14,1737.78,598.47,1919.44,1004.14,0.893
2387,39.783333,0,1826.13,1004.30,1732.80,597.93,1919.47,1004.30,0.904
2388,39.800000,0,1825.61,1004.26,1731.70,600.77,1919.51,1004.26,0.904
2389,39.816667,0,1824.08,1003.96,1728.65,605.19,1919.52,1003.96,0.903
2390,39.833333,0,1823.23,1004.49,1726.84,604.68,1919.61,1004.49,0.901
2391,39.850000,0,1820.18,1006.75,1721.32,607.70,1919.03,1006.75,0.902
2392,39.866667,0,1819.85,1008.06,1721.12,609.20,1918.59,1008.06,0.905
2393,39.883333,0,1817.99,1008.15,1717.39,609.44,1918.59,1008.15,0.892
2394,39.900000,0,1817.78,1007.80,1716.86,611.37,1918.71,1007.80,0.901
2395,39.916667,0,1817.88,1008.82,1716.89,612.41,1918.86,1008.82,0.891
2396,39.933333,0,1816.85,1008.44,1714.76,613.99,1918.93,1008.44,0.901
2397,39.950000,0,1816.79,1010.21,1714.50,615.52,1919.09,1010.21,0.896
2398,39.966667,0,1816.39,1010.15,1713.61,616.60,1919.17,1010.15,0.904
2399,39.983333,0,1815.60,1010.88,1712.17,618.12,1919.04,1010.88,0.902
2400,40.000000,0,1815.28,1009.76,1711.65,618.85,1918.91,1009.76,0.901
2401,40.016667,0,1814.76,1009.62,1711.30,620.17,1918.21,1009.62,0.897
2402,40.033333,0,1814.92,1009.93,1711.89,620.81,1917.94,1009.93,0.893
2403,40.050000,0,1817.54,1007.80,1717.08,620.33,1918.01,1007.80,0.888
2404,40.066667,0,1818.42,1006.08,1719.32,619.81,1917.52,1006.08,0.894
2405,40.083333,0,1819.64,1005.56,1720.48,619.71,1918.79,1005.56,0.894
2406,40.100000,0,1820.75,1003.20,1722.55,619.95,1918.96,1003.20,0.892
2407,40.116667,0,1821.21,1002.53,1723.40,619.31,1919.03,1002.53,0.899
2408,40.133333,0,1821.53,1004.26,1724.14,618.90,1918.92,1004.26,0.902
2409,40.150000,0,1820.37,1003.79,1724.71,618.89,1916.04,1003.79,0.902
2410,40.166667,0,1819.09,1002.44,1728.38,617.36,1909.80,1002.44,0.894
2411,40.183333,0,1816.43,1001.13,1730.47,613.96,1902.39,1001.13,0.880
2412,40.200000,0,1816.10,994.82,1732.91,612.22,1899.30,994.82,0.878
2413,40.216667,0,1813.97,989.28,1733.84,611.28,1894.11,989.28,0.869
2414,40.233333,0,1812.80,982.74,1736.31,610.58,1889.28,982.74,0.865
2415,40.250000,0,1812.34,981.00,1738.11,609.44,1886.57,981.00,0.863
2416,40.266667,0,1812.52,976.77,1740.41,606.00,1884.62,976.77,0.868
2417,40.283333,0,1812.46,973.22,1744.47,605.84,1880.44,973.22,0.878
2418,40.300000,0,1811.99,974.94,1745.29,604.11,1878.68,974.94,0.880
2419,40.316667,0,1808.56,975.64,1742.73,603.14,1874.38,975.64,0.879
2420,40.333333,0,1805.99,974.21,1739.13,603.49,1872.84,974.21,0.873
2421,40.350000,0,1803.12,977.62,1735.14,603.42,1871.09,977.62,0.853
2422,40.366667,0,1798.17,977.84,1725.82,604.90,1870.51,977.84,0.844
2423,40.383333,0,1794.02,978.39,1720.43,605.28,1867.61,978.39,0.856
2424,40.400000,0,1789.60,975.02,1715.85,607.36,1863.35,975.02,0.880
2425,40.416667,0,1787.16,975.04,1712.88,607.91,1861.45,975.04,0.885
2426,40.433333,0,1782.80,976.10,1710.47,607.92,1855.13,976.10,0.882
2427,40.450000,0,1780.40,977.25,1706.61,609.16,1854.19,977.25,0.878
2428,40.466667,0,1777.76,977.66,1703.79,609.80,1851.73,977.66,0.878
2429,40.483333,0,1774.12,978.77,1697.54,610.56,1850.71,978.77,0.876
2430,40.500000,0,1772.50,979.31,1695.80,611.95,1849.20,979.31,0.879
2431,40.516667,0,1769.49,979.22,1693.07,613.55,1845.92,979.22,0.873
2432,40.533333,0,1765.98,979.48,1691.93,614.70,1840.02,979.48,0.859
2433,40.550000,0,1764.03,978.95,1692.57,615.43,1835.49,978.95,0.872
2434,40.566667,0,1762.53,977.53,1693.36,615.77,1831.71,977.53,0.868
2435,40.583333,0,1762.28,974.60,1692.85,614.13,1831.71,974.60,0.872
2436,40.600000,0,1760.00,972.25,1691.31,613.40,1828.70,972.25,0.877
2437,40.616667,0,1759.75,968.94,1690.72,612.64,1828.78,968.94,0.876
2438,40.633333,0,1759.02,968.18,1687.80,613.85,1830.23,968.18,0.871
2439,40.650000,0,1755.43,966.47,1683.73,615.18,1827.13,966.47,0.873
2440,40.666667,0,1751.82,965.34,1680.32,614.74,1823.31,965.34,0.869
2441,40.683333,0,1750.03,965.85,1678.42,613.51,1821.64,965.85,0.865
2442,40.700000,0,1745.01,964.73,1673.20,613.95,1816.81,964.73,0.868
2443,40.716667,0,1740.67,963.54,1669.65,613.73,1811.69,963.54,0.881
2444,40.733333,0,1739.80,961.74,1669.88,613.24,1809.72,961.74,0.882
2445,40.750000,0,1737.18,954.94,1667.77,612.29,1806.59,954.94,0.870
2446,40.766667,0,1733.03,951.25,1663.34,610.96,1802.72,951.25,0.869
2447,40.783333,0,1731.61,947.91,1660.18,610.77,1803.03,947.91,0.875
2448,40.800000,0,1728.43,944.33,1653.54,609.95,1803.32,944.33,0.877
2449,40.816667,0,1726.95,941.06,1651.64,609.80,1802.27,941.06,0.881
2450,40.833333,0,1725.15,937.88,1647.21,610.94,1803.09,937.88,0.885
2451,40.850000,0,1720.30,936.47,1639.00,610.07,1801.60,936.47,0.897
2452,40.866667,0,1717.17,934.89,1634.98,611.62,1799.36,934.89,0.899
2453,40.883333,0,1714.74,936.43,1630.66,611.93,1798.82,936.43,0.894
2454,40.900000,0,1712.73,936.21,1627.58,612.51,1797.88,936.21,0.897
2455,40.916667,0,1712.57,928.99,1626.34,611.71,1798.80,928.99,0.894
2456,40.933333,0,1712.57,933.45,1625.06,610.78,1800.08,933.45,0.888
2457,40.950000,0,1712.40,932.62,1622.93,611.68,1801.86,932.62,0.889
2458,40.966667,0,1711.20,937.84,1621.44,612.38,1800.96,937.84,0.896
2459,40.983333,0,1710.97,938.10,1620.50,612.69,1801.44,938.10,0.895
2460,41.000000,0,1710.92,938.12,1619.12,612.08,1802.72,938.12,0.894
2461,41.016667,0,1709.92,941.29,1617.04,614.51,1802.80,941.29,0.894
2462,41.033333,0,1707.32,940.60,1613.50,614.56,1801.14,940.60,0.905
