PosX,PosY,PosZ,QuatX,QuatY,QuatZ,QuatW,EulerZ,EulerY,EulerX,TimeSeconds,FOV,LensZoom
-0.03168316,1.3884653,0.033786356,-0.006164362,0.034144256,0.01222234,0.9993232,1.4272076,3.904383,359.24448,0.7833333333255723,1.1413158,1495.5668

-0.031646237,1.3884778,0.03371529,-0.006133597,0.03410137,0.01220896,0.999325,1.4255148,3.8995202,359.2481,0.7999999999883585,1.1413158,1495.5668

-0.03179974,1.3881747,0.033889778,-0.0061178263,0.034000028,0.012129796,0.9993295,1.4162792,3.8879836,359.2504,0.8166666666802485,1.1413158,1495.5668

-0.031807736,1.3880682,0.033889562,-0.0062932945,0.034027908,0.012060834,0.9993283,1.4090705,3.8909843,359.2305,0.8333333333430346,1.1413158,1495.5668

-0.031776503,1.3880169,0.03380754,-0.0066265264,0.034039475,0.012037237,0.99932605,1.4076712,3.8918593,359.1923,0.8500000000058208,1.1413158,1495.5668

-0.031730995,1.3879946,0.03367643,-0.006782631,0.033902373,0.012002282,0.99933004,1.4041406,3.87595,359.17474,0.8666666666686069,1.1413158,1495.5668

-0.031682685,1.3879846,0.033508837,-0.006850758,0.033761904,0.011942791,0.9993351,1.3974456,3.8597996,359.16736,0.8833333333313931,1.1413158,1495.5668

-0.031646643,1.3879809,0.03332372,-0.006919984,0.033682965,0.011893371,0.99933785,1.3919662,3.8506947,359.1597,0.8999999999941792,1.1413158,1495.5668

-0.03186217,1.387949,0.033321496,-0.00694767,0.03374313,0.011932433,0.9993351,1.3966136,3.8575206,359.15628,0.9166666666569654,1.1413158,1495.5668

-0.03194113,1.3879329,0.033211283,-0.007059238,0.033887938,0.011895094,0.9993299,1.3928967,3.8739984,359.14343,0.9333333333197515,1.1413158,1495.5668

-0.031978086,1.3879149,0.03304599,-0.007303572,0.03405333,0.011844315,0.9993231,1.388178,3.892664,359.11533,0.9500000000116415,1.1413158,1495.5668

-0.03200465,1.3878875,0.032853287,-0.0075815246,0.03418145,0.011836442,0.9993168,1.3884884,3.9069734,359.08325,0.9666666666744277,1.1413158,1495.5668

-0.032029852,1.3878487,0.032656133,-0.007748952,0.034252685,0.011910063,0.9993122,1.3976687,3.9148386,359.06366,0.9833333333372138,1.1413158,1495.5668

-0.032062173,1.3877836,0.03246637,-0.007853449,0.034275007,0.01208491,0.9993085,1.4181738,3.9170854,359.05093,1.0,1.1413158,1495.5668

-0.03246389,1.3875811,0.031832937,-0.008117055,0.034145884,0.012196749,0.9993094,1.4319079,3.901798,359.02042,1.0166666666627862,1.1413158,1495.5668

-0.032650232,1.3874513,0.031525966,-0.008340033,0.033971135,0.0124111455,0.999311,1.4571975,3.8812294,358.9943,1.0333333333255723,1.1413158,1495.5668

-0.03277946,1.3873382,0.03133124,-0.008593885,0.03381245,0.012637124,0.9993114,1.4839445,3.8624327,358.9645,1.0499999999883585,1.1413158,1495.5668

-0.032892175,1.3872269,0.031164289,-0.008878262,0.033634987,0.012836152,0.99931234,1.5076834,3.841453,358.93137,1.0666666666802485,1.1413158,1495.5668

-0.03298983,1.387129,0.031029642,-0.00886842,0.03350433,0.012966433,0.9993151,1.5224471,3.8263502,358.93222,1.0833333333430346,1.1413158,1495.5668

-0.033072025,1.3870435,0.030919053,-0.00895508,0.03357888,0.013047532,0.9993108,1.5321769,3.834678,358.9218,1.1000000000058208,1.1413158,1495.5668

-0.033387307,1.3868909,0.031284835,-0.00915206,0.03375913,0.013065035,0.9993027,1.5351605,3.8550198,358.89886,1.116666666668607,1.1413158,1495.5668

-0.03354618,1.3868253,0.031402986,-0.009353673,0.03396606,0.013045486,0.99929404,1.5339499,3.8784547,358.87546,1.133333333331393,1.1413158,1495.5668

-0.033655185,1.3868041,0.03146978,-0.009386423,0.03421857,0.0129545955,0.9992863,1.5239553,3.9074547,358.87167,1.1499999999941792,1.1413158,1495.5668

-0.033733442,1.3868036,0.03154572,-0.009176789,0.034446485,0.012849729,0.9992818,1.5113721,3.934019,358.89575,1.1666666666569654,1.1413158,1495.5668

-0.03377722,1.3868188,0.031647187,-0.008980642,0.03467379,0.012727871,0.99927723,1.4968802,3.9605074,358.91843,1.1833333333197515,1.1413158,1495.5668

-0.033791654,1.386832,0.031741027,-0.0090954965,0.03492221,0.01262026,0.99926895,1.4852805,3.988933,358.90527,1.2000000000116415,1.1413158,1495.5668

-0.03379609,1.3868605,0.032071695,-0.009235375,0.035037562,0.0125582535,0.9992644,1.4788612,4.002019,358.88925,1.2166666666744277,1.1413158,1495.5668

-0.033786394,1.3868814,0.03222731,-0.009256792,0.034893956,0.012530334,0.9992696,1.4755666,3.9855547,358.88715,1.2333333333372138,1.1413158,1495.5668

-0.03377975,1.386904,0.032294884,-0.00923807,0.034600757,0.012531927,0.9992799,1.4753182,3.9519663,358.88974,1.25,1.1413158,1495.5668

-0.03378232,1.3869387,0.032327138,-0.009113369,0.034297485,0.012544232,0.99929136,1.4758731,3.9173684,358.90448,1.2666666666627862,1.1413158,1495.5668

-0.033787046,1.3869971,0.032386344,-0.008836951,0.034161083,0.012464146,0.9992995,1.4654353,3.902224,358.93674,1.2833333333255723,1.1413158,1495.5668

-0.033796877,1.3870672,0.032469857,-0.008800692,0.034224357,0.012331492,0.99929935,1.4501389,3.909672,358.94135,1.2999999999883585,1.1413158,1495.5668

